word,topicid,topicval
bee,"[9, 2, 7, 18, 19, 1, 0, 14, 5, 4, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[1.0, 1.9740104737717882e-17, 5.6609126333656629e-20, 5.9268890565712911e-25, 5.1248166684427814e-30, 1.4035500668869312e-47, 2.8746258966092519e-51, 9.2603508916457507e-55, 3.6879745562810535e-69, 5.8058079146506088e-89, 6.3226261267314698e-269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
belong,"[7, 2, 18, 9, 0, 4, 19, 5, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999994796689995, 4.5232871439148514e-08, 6.8001862019890297e-09, 6.2795138754782151e-14, 1.8180418635556625e-18, 6.1603362765596635e-36, 1.6778743508024495e-46, 9.3947394588388433e-52, 1.478633046601635e-72, 2.0221336646371737e-109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cretac,"[0, 18, 4, 7, 2, 9, 19, 5, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99998583997465229, 1.4124693744167097e-05, 3.2539598560541612e-08, 2.7919954674911043e-09, 1.2741008337601806e-20, 2.646366606253128e-36, 5.0083272661086552e-89, 1.3857098647225945e-115, 2.1527109894625551e-147, 1.0905498427679118e-168, 2.651248316249332e-287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,"[7, 2, 18, 0, 9, 4, 19, 5, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999999877104528, 1.2281896420303191e-09, 7.4464576223405956e-13, 3.6747072300796677e-15, 8.5756191631426714e-16, 6.8838045259313738e-38, 5.6594403774404477e-50, 1.3947719452150263e-62, 3.6808453555148127e-95, 1.0484093710995038e-103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rise,"[9, 19, 7, 2, 18, 1, 14, 5, 0, 4, 13, 6, 3, 17, 16, 10, 11, 12, 15, 8]","[0.99999999999090505, 6.6584693822581008e-12, 2.3280954813417158e-12, 9.9711797856862e-14, 8.0411256938445754e-19, 1.9857135093700611e-38, 1.1436080861887211e-42, 2.4941914443218419e-46, 4.5839545339620567e-51, 9.6055813834418733e-89, 5.6550808683174367e-227, 2.2952269792602865e-269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
flower,"[9, 2, 7, 18, 19, 0, 1, 5, 14, 4, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999999999852207, 1.3562085765460267e-12, 1.0515877386205886e-13, 3.5968299292732754e-16, 6.7716494132671225e-22, 1.2830374227477378e-28, 1.6588942678010972e-36, 9.2026442622635399e-52, 1.3573505742311359e-69, 7.6213231515714152e-81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
antenna,"[4, 0, 18, 7, 2, 9, 19, 15, 5, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999598020742353, 2.7899713479658758e-06, 1.2297550846238025e-06, 6.6140751213346984e-11, 1.7636790849347726e-40, 2.0295864082700332e-68, 5.5769256796684379e-134, 2.9670776134863935e-146, 9.2071140713373856e-157, 5.2892802433869803e-231, 1.8357410113208271e-250, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
node,"[9, 2, 7, 18, 19, 5, 14, 1, 0, 4, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999999999994316, 3.1405145831666428e-14, 3.1761754160101113e-20, 1.8694179745213503e-23, 2.1992491194602157e-29, 1.5231740875018806e-47, 2.461494280891973e-48, 2.0497492550628856e-50, 1.032963738181717e-74, 2.277791142344002e-118, 1.9659869034212473e-281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
coloni,"[2, 18, 7, 9, 0, 19, 4, 5, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99996804395474692, 2.9176034348867385e-05, 2.7800109144898985e-06, 2.1873323033302905e-17, 2.0788223178807698e-18, 1.3804118931049609e-41, 3.7784597940110617e-42, 7.2281152990312583e-59, 7.5561179292380216e-73, 8.5928733683947898e-85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
caviti,"[2, 9, 7, 18, 0, 19, 4, 1, 5, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999940445264424, 3.0912519958613671e-07, 2.8633547399825707e-07, 8.6695120589665971e-11, 8.2313234640090406e-17, 1.2936330587423853e-27, 1.2393365151624606e-42, 1.4479347439567026e-60, 2.2091686737598088e-62, 7.8793991713551301e-88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
occupi,"[2, 7, 9, 18, 5, 19, 0, 1, 4, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99999999884096269, 1.1583342843457775e-09, 6.9503277554182189e-13, 5.0311155586731575e-19, 2.7513098303759155e-28, 2.4178075862392296e-42, 4.3145590364528475e-67, 4.9990454325609913e-83, 1.199249519541359e-100, 6.5614793364761475e-103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cast,"[0, 4, 18, 7, 2, 9, 5, 19, 14, 1, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99996073487606796, 3.5659821706313579e-05, 3.5624396326027268e-06, 4.2862569093108333e-08, 9.1973639391951102e-26, 9.1477768647347554e-44, 1.2260368691661607e-110, 8.0053647688777801e-118, 1.0601685502465798e-160, 8.4996572002488873e-169, 2.7653938888346651e-253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
femal,"[7, 2, 9, 18, 0, 19, 5, 1, 14, 4, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999999979218046, 1.8994494525892911e-10, 1.6204850323846177e-11, 1.6589147317067719e-12, 1.0960517582593468e-28, 1.9668115441500955e-30, 1.0950031709153655e-34, 8.3846781363329111e-38, 9.2743303600842908e-61, 1.6492776418589187e-68, 7.3442768683636304e-289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
unifi,"[4, 0, 18, 7, 2, 9, 5, 15, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.98789021276754363, 0.011177736438748554, 0.00093205067221246757, 1.2150035310331373e-10, 2.0518079751463273e-31, 4.7762055304960081e-66, 2.4982963036159663e-109, 8.1085720368001348e-132, 9.9417531152508396e-152, 4.0275393082390941e-186, 2.3465933582401185e-219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
antarctica,"[0, 4, 18, 7, 2, 9, 5, 19, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999730798184283, 2.6410788045218767e-06, 4.7510268639649026e-08, 3.4290577280152878e-09, 4.1923148702088095e-25, 5.9614194552933675e-54, 3.9026786560481994e-89, 1.2844626907173939e-138, 2.7748470566705002e-169, 1.4370428719001981e-176, 1.2803278683628504e-208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
island,"[9, 7, 2, 18, 19, 1, 0, 5, 14, 4, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999999822375685, 1.7625829343043716e-09, 1.3661823668196998e-11, 1.0929954376047556e-15, 3.5397458498262758e-17, 7.5156872628093831e-27, 6.3539164018206439e-40, 2.0772891765084973e-46, 1.3587438802384722e-50, 7.6041461582624359e-81, 1.1146571688485752e-290, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
25,"[19, 9, 1, 7, 2, 14, 5, 18, 0, 13, 4, 6, 3, 17, 16, 10, 11, 12, 15, 8]","[1.0, 1.9429357025182819e-16, 8.9113621192314207e-19, 4.9557004817294981e-30, 5.4114359359574694e-37, 5.0063300510992219e-42, 7.3470789186041758e-53, 1.3069721637689789e-94, 8.0430614653391564e-145, 3.3236022774868972e-177, 1.8352266534965679e-288, 8.82913995967467e-299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
success,"[9, 2, 7, 18, 19, 0, 5, 1, 14, 4, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99997961008523439, 1.9496635246168616e-05, 8.8730866750257996e-07, 5.97082833524159e-09, 6.3952481369065674e-26, 6.519626614766699e-34, 6.4570002257098142e-42, 6.6959018304634694e-52, 1.2213826657574887e-69, 1.193776366353528e-74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
modifi,"[2, 7, 18, 0, 9, 19, 5, 4, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99945524977679456, 0.0005438262783583988, 9.239441851760066e-07, 6.8020136146309704e-13, 1.6490827840223584e-15, 9.7487857349177246e-28, 7.7347205532642161e-37, 7.6843083225558151e-41, 6.0254713748779815e-59, 9.801987851408297e-103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
tap,"[4, 18, 0, 7, 2, 9, 19, 5, 15, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99994320867635411, 5.6109926958951235e-05, 6.8135926976070727e-07, 3.7398949543925926e-11, 1.1611035993032353e-35, 4.1262538619764529e-60, 1.4311633931914042e-129, 4.3117452489789855e-130, 1.5290185342937524e-160, 2.6771689353994978e-206, 5.8391911125106785e-213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
relationship,"[5, 7, 9, 2, 18, 19, 1, 14, 0, 4, 13, 6, 12, 11, 10, 8, 15, 16, 3, 17]","[0.99999999999499778, 4.5516005591370367e-12, 4.5153659481439587e-13, 3.5310437339300779e-20, 3.0435317361124607e-23, 1.3499441651762101e-23, 1.5380462866516272e-30, 7.7071812737772514e-49, 9.0471458002249695e-50, 2.1865061146450929e-106, 1.1666824624478164e-174, 2.1746001445179448e-263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
communic,"[7, 18, 0, 2, 9, 4, 19, 5, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99783641952328028, 0.0021613908114206043, 2.1843052101714387e-06, 5.3497222951989336e-09, 1.0365979613343437e-11, 4.8937609041740334e-24, 3.1441463450937499e-62, 5.1708855923512561e-66, 1.6082541959712794e-77, 4.1521746505295792e-94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
parallel,"[5, 9, 2, 18, 19, 7, 1, 14, 0, 4, 13, 12, 11, 10, 15, 8, 6, 16, 3, 17]","[1.0, 2.4163877019479897e-22, 1.5380625127636831e-23, 1.0829998953534439e-23, 1.5481133640747244e-29, 6.6980926421675218e-30, 1.687853139567251e-43, 6.3553424645711481e-57, 1.1071790343440571e-86, 3.5814810137517868e-142, 1.420760810871728e-245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
inspir,"[18, 7, 0, 4, 2, 9, 5, 19, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99976853851548531, 0.00022015025888876328, 1.1311175161199512e-05, 4.6764245113112234e-11, 3.6861469673244944e-12, 8.1868012245664928e-28, 1.6513684429722946e-72, 8.1328387726788473e-85, 6.7308956211422022e-123, 2.856681706801889e-139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pest,"[4, 0, 7, 18, 2, 9, 5, 15, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99994786718952555, 5.213266056335643e-05, 1.1811590525479294e-10, 3.1818011840337458e-11, 1.6767972960036303e-31, 3.2610012131273948e-53, 3.8547917534288386e-131, 6.1375862489819732e-134, 3.0102144874011984e-135, 6.4144096334923528e-183, 7.0842347208581382e-202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
exploit,"[18, 7, 0, 2, 4, 9, 19, 1, 14, 5, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99999984226447047, 1.4784025659220042e-07, 9.8952704549777194e-09, 7.0474226676519384e-17, 3.730920373558598e-20, 2.7236661521868439e-29, 6.5407124322626968e-59, 4.8678390485154379e-106, 1.9434376532776659e-127, 1.0679978150272318e-130, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
conflict,"[4, 18, 0, 7, 2, 9, 5, 19, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99995135827364179, 4.0462701487572992e-05, 8.1765500266211551e-06, 2.4748453499614478e-09, 4.7809796401335982e-32, 4.5460595986416829e-46, 3.9629742369017461e-102, 3.7334386237400497e-108, 9.5172335748070303e-177, 7.288895131804875e-180, 2.6684515763192444e-213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
crop,"[4, 0, 18, 7, 2, 9, 19, 5, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99981991504436962, 0.00017999712888776869, 8.6779480610002073e-08, 1.0472535834273491e-09, 2.1679717981185931e-31, 2.4106985925343527e-55, 1.3346878927258103e-116, 1.0666868737606264e-122, 4.2588324014394952e-176, 1.1830493387859253e-187, 2.9121961203288981e-220, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
invad,"[4, 0, 18, 7, 2, 9, 19, 5, 15, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999926091907154, 7.3676491739064967e-07, 2.3159934523979559e-09, 1.1576288114538977e-15, 6.3275867101804861e-38, 7.9688174318519943e-59, 1.3647028928455163e-118, 9.6917892579900996e-144, 4.7893819310773423e-183, 2.8840361935571744e-201, 2.1307387471737321e-206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
fire,"[18, 0, 7, 2, 4, 9, 5, 19, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.9999466521513517, 3.0891203051738698e-05, 2.2456645373132177e-05, 2.0346932358941712e-13, 7.1953617153996035e-17, 8.9497657887431375e-22, 1.8351987754448636e-38, 2.3559645213039254e-50, 4.1459918998086146e-99, 7.9208398041858483e-124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
regard,"[5, 9, 7, 2, 19, 18, 1, 14, 0, 4, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99999999999994316, 6.0585421147825725e-14, 2.2305207142671697e-19, 1.0538547858614398e-22, 2.9508165294478342e-24, 6.1938380797677389e-26, 8.7179495053792632e-29, 3.0983870684691021e-50, 2.8994136665370083e-58, 4.9295339339005053e-118, 3.1557431020703957e-268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
anthrax,"[7, 18, 0, 2, 9, 4, 19, 5, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999999965706365, 2.9641033952845062e-10, 4.0662279525134942e-11, 5.8517386494260408e-12, 3.7415946422191427e-20, 1.083042917291858e-27, 1.4362477660897776e-46, 4.3041477184847083e-71, 6.0401934670388617e-94, 1.5746059725197851e-103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
intestin,"[9, 2, 18, 7, 19, 1, 0, 14, 4, 5, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[1.0, 7.3882486933944902e-20, 1.8280593766125338e-24, 2.9848687666825155e-26, 4.3839909530515898e-33, 1.7806508126496363e-34, 1.0869285626328834e-52, 1.6850756944332979e-58, 1.0616916306057317e-101, 2.843904383689241e-103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
inject,"[7, 18, 0, 2, 4, 9, 19, 5, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99310242556867334, 0.0068877630391131935, 9.8107587864273497e-06, 6.3317431033065228e-10, 2.7104806263406908e-13, 3.5711434673055262e-26, 2.4356404844228549e-72, 1.200034478701369e-80, 2.6176464585859657e-111, 9.2480074773702682e-143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
swell,"[4, 0, 18, 7, 2, 9, 15, 5, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99960879021347815, 0.00038504272764446561, 6.1670353857086357e-06, 2.3505014221346522e-11, 1.4215636594797232e-37, 1.0787230673751664e-56, 1.5406272113516965e-98, 9.8145143499551027e-151, 4.1805469965038206e-161, 5.4117334021435003e-200, 1.5041933119551184e-222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ulcer,"[4, 0, 18, 7, 2, 9, 5, 19, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99997408112348085, 2.529741527826287e-05, 6.1989260640199713e-07, 1.5686313094340592e-09, 7.4279026152046434e-36, 1.0235448943105777e-51, 4.2256456211451105e-125, 5.5228882781905669e-135, 5.2070652187059486e-152, 1.7910188621526619e-191, 1.9024239919315041e-211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
fever,"[19, 1, 7, 9, 14, 2, 18, 0, 5, 13, 4, 15, 12, 11, 10, 8, 16, 6, 3, 17]","[1.0, 1.115704892211461e-35, 5.8638340684364709e-39, 4.0775474122989599e-39, 8.9741582997792923e-43, 4.4439435289486049e-54, 2.1367989653422499e-61, 1.3161290505374892e-119, 4.631218597479496e-137, 8.8165149469592544e-162, 5.7762926184620898e-195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
chest,"[18, 0, 7, 4, 2, 9, 19, 5, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99381624221404219, 0.0059309413466490588, 0.00024892730341220283, 3.8891359187939958e-06, 6.9269908760273835e-16, 1.9820668857393691e-36, 4.1214568978610968e-88, 2.740914135380056e-121, 1.5297344937908279e-135, 1.7343778347020619e-151, 5.2219937769478939e-303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pain,"[19, 1, 9, 7, 2, 14, 18, 0, 5, 13, 4, 6, 17, 3, 16, 15, 10, 11, 12, 8]","[1.0, 1.0531633389306982e-15, 6.5884432766995242e-23, 2.1016568696892912e-27, 6.7138758566203734e-38, 6.8348934404898553e-42, 5.8571333727379816e-49, 8.1316987935119821e-87, 3.3565076128779507e-111, 2.3397847259228837e-167, 7.5986933812236355e-169, 4.3453013739552729e-311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
diarrhea,"[4, 0, 18, 7, 2, 9, 15, 5, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99994765405546093, 5.2303652807327398e-05, 4.2291744940710474e-08, 3.6006380170792832e-16, 1.8776363203137776e-40, 7.9356790902283187e-65, 1.257914134578276e-137, 5.8505943824184727e-154, 2.9151469723518751e-167, 4.7036879002074018e-212, 9.7280158536526809e-227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
nausea,"[4, 0, 18, 7, 2, 9, 19, 15, 5, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.9999778901756704, 2.2108537885882606e-05, 1.2344149003851138e-09, 5.204377976040552e-11, 4.3602352585083899e-40, 5.2798762413858033e-65, 1.2225630424471339e-126, 9.7576322002256444e-134, 2.9547112318960023e-160, 2.9868645785518239e-193, 1.5018133910622238e-227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vomit,"[4, 0, 18, 7, 2, 9, 5, 15, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99967177708367616, 0.00032746362097464373, 7.2036646173810526e-07, 3.8928914593120828e-08, 1.6835335884096515e-37, 7.3810312591594742e-56, 1.1289731466013725e-117, 1.2800931414987051e-125, 1.8228564023019624e-138, 3.1428217751655239e-205, 9.8852543492392139e-219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
spread,"[1, 19, 9, 14, 7, 2, 18, 5, 0, 13, 4, 6, 17, 3, 16, 15, 10, 11, 12, 8]","[0.99999997333821999, 2.6661806339245141e-08, 5.1617817295351006e-20, 7.1163640093343621e-22, 5.2258172233072419e-25, 1.8233676751537342e-32, 2.3200986658460845e-37, 8.1496326329068409e-95, 1.8937641387179977e-100, 1.5899044625663719e-151, 2.4480051237206846e-200, 1.7032804053744715e-285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
spore,"[0, 4, 18, 7, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99984755525569546, 0.00015235458269628594, 8.9262486338119934e-08, 8.9914497948318346e-10, 2.7828947065114184e-33, 9.2556034117324913e-57, 4.6383634616101229e-99, 7.390465964785821e-126, 3.8458424848420412e-183, 2.6747036871052012e-191, 2.3624153435069687e-234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
infecti,"[7, 2, 9, 18, 0, 4, 19, 1, 14, 5, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[1.0, 4.0220577822479055e-23, 3.7407357826485084e-27, 3.0768638116054253e-27, 6.1660838615309625e-46, 1.3478082682834593e-53, 6.9658976286449372e-61, 6.292027960418477e-93, 1.6062874181486423e-120, 1.0413882687358746e-127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
eat,"[18, 7, 2, 0, 9, 4, 19, 5, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99975186615600997, 0.00024548435342150633, 2.5853608710898697e-06, 6.4129717202418228e-08, 1.069592673428601e-20, 1.286065380405356e-21, 9.0104736684551496e-57, 1.1867659062053265e-65, 2.4621164950216323e-104, 2.5562756386601638e-114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
broken,"[18, 0, 7, 4, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.93253806288668528, 0.067159568479343235, 0.00030159482747042809, 7.7380647421256852e-07, 3.9011191460168316e-17, 7.1279819898779107e-36, 7.2174974536484135e-97, 1.3790221104500521e-105, 2.3989798941126367e-135, 7.1496835113091441e-144, 2.8151208333381718e-317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
militari,"[0, 4, 18, 7, 2, 9, 5, 19, 14, 15, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99685459718873415, 0.0028651885321097329, 0.00028009684621667336, 1.1743295521750027e-07, 1.6908851641705842e-24, 1.4127734935461739e-53, 4.3898727673208003e-120, 1.8693578824914782e-127, 5.6061605103612328e-176, 1.7347630327478688e-190, 3.2592557377175124e-193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
antibodi,"[1, 14, 9, 19, 2, 7, 18, 0, 5, 4, 13, 15, 16, 12, 11, 10, 8, 6, 3, 17]","[1.0, 1.8382465326104967e-38, 2.357622211041962e-41, 5.3465288276717684e-48, 9.1575701312724196e-62, 1.2076908213336212e-68, 1.1781339208703767e-84, 1.8518064003359384e-95, 2.0331357645791413e-111, 2.5606603355905989e-241, 5.3638910354529443e-248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vaccin,"[9, 7, 2, 18, 19, 0, 1, 5, 4, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.94960511702728445, 0.050360333602962, 3.4549369741068136e-05, 3.8926772527010783e-17, 8.3548812132913643e-18, 2.3914206605785006e-32, 2.7713042047356459e-37, 7.0459438093809926e-45, 1.5467013612705378e-65, 1.2745300036632853e-72, 4.622023075836503e-265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
doxycyclin,"[4, 0, 18, 7, 2, 9, 15, 5, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99998534365349168, 1.4645936345382929e-05, 1.0324734053466987e-08, 8.545088943445055e-11, 2.1324922032308182e-46, 6.7709803214596257e-69, 3.5461035561904862e-107, 4.4354610218101837e-154, 8.1551296281267125e-165, 2.2281604430202537e-236, 9.6902131012741478e-239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
widespread,"[18, 7, 0, 2, 4, 9, 19, 5, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99426068210090923, 0.0040172053401517993, 0.0017221123021684609, 2.5676051566111213e-10, 8.2928296991257214e-17, 1.2986827357727978e-22, 1.2688462513530041e-60, 3.5859070554656353e-64, 7.8145030969700839e-120, 2.9939370433692806e-120, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
africa,"[2, 18, 7, 9, 19, 0, 5, 4, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99977310737549996, 0.00010342405813770559, 9.7791986218834136e-05, 2.5676580162821965e-05, 2.8674284159009308e-20, 8.0925417017072873e-21, 1.9221805716322024e-36, 4.0683112034136018e-46, 2.9395578426296642e-48, 7.3576918119878944e-82, 2.0578627477402111e-294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
southern,"[2, 7, 18, 0, 9, 4, 5, 19, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99933749929462024, 0.00056725805299886079, 9.524265105845016e-05, 1.2276540082612477e-12, 1.1792625598893452e-13, 1.1532217823006169e-29, 6.3801272404480661e-40, 1.3496289536438745e-42, 5.9678399898366278e-80, 2.4106924084131441e-91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
asia,"[7, 18, 0, 2, 9, 4, 19, 5, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99940192559653707, 0.00059806088643278154, 1.3423278088181751e-08, 9.37375236434927e-11, 4.731756367078852e-18, 1.5738052532101959e-21, 2.2549368440352869e-57, 1.6787612421170221e-63, 2.8211881545177153e-90, 2.2944585062011161e-107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
fair,"[4, 0, 18, 7, 2, 9, 19, 5, 15, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.9997904346920129, 0.00020723870511737255, 2.3261116745403531e-06, 4.9118093727783505e-10, 8.0147850012841527e-33, 1.0868461360291055e-61, 6.9059391039281439e-110, 2.1723406022543715e-133, 1.0343001912701051e-135, 3.6911175716037697e-208, 6.0813948328734827e-210, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
